video_id,title,channel,published_at,published_year,published_month,keyword,category,dimension
68C1ktg3tHQ,ECOURT MAHKAMAH AGUNG,Raflis Channel,2021-06-30T11:23:07Z,2021,6,e-court Mahkamah Agung,institusional,layanan_digital_ux
xrYGYEWOkWw,Cara Gampang Bayar Biaya Perkara Mahkamah Agung (e-Court),Area Surabaya Kota,2021-12-28T02:00:11Z,2021,12,e-court Mahkamah Agung,institusional,layanan_digital_ux
X4quFSEgIZk,#Persidangan&amp;Pendaftaran perkara secara Elektronik melalui E-COURT MAHKAMAH AGUNG RI #vlog09,Pardo Sinaga,2021-11-30T14:50:13Z,2021,11,e-court Mahkamah Agung,institusional,layanan_digital_ux
zIQ-a3kN8IU,Tata cara penggunaan E-Court Mahkamah Agung pada Pengadilan Agama Depok,Pengadilan Agama Depok,2021-07-29T14:24:01Z,2021,7,e-court Mahkamah Agung,institusional,layanan_digital_ux
wGqJMqziVgk,SIPP Banding Mahkamah Agung Motion Graphic,Bhinneka MC,2021-08-15T12:54:56Z,2021,8,SIPP pengadilan,institusional,layanan_digital_ux
Xdv2HV-dx0k,CARA MENCARI PUTUSAN PENGADILAN,Basuki Kurniawan,2021-01-11T04:11:16Z,2021,1,cara cari putusan online Mahkamah Agung,tutorial_website,layanan_digital_ux
IaH_4mwL8Jo,Tata Cara Pendaftaran e-Court Bagi Pengguna Perorangan (non-Advokat),Pengadilan Negeri Natuna,2021-07-10T19:34:28Z,2021,7,tutorial e-court Indonesia,tutorial_website,layanan_digital_ux
yMGXsn1CNJE,e-Court Mahkamah Agung RI,PN Sarolangun,2021-06-14T09:12:54Z,2021,6,tutorial e-court Indonesia,tutorial_website,layanan_digital_ux
dORqKimnPqs,Tutorial E-court Pengadilan Negeri Kediri,Pengadilan Negeri Kediri,2021-10-07T03:10:18Z,2021,10,tutorial e-court Indonesia,tutorial_website,layanan_digital_ux
IBNnw-7MmfI,Tutorial E-Court Registrasi Pengguna Terdaftar Advokat,Genu Channel,2021-12-31T09:16:59Z,2021,12,tutorial e-court Indonesia,tutorial_website,layanan_digital_ux
zqHuwc9P-F0,Tutorial Penggunaan Aplikasi E-Court,Pengadilan Agama Bangkinang,2021-07-22T08:38:21Z,2021,7,tutorial e-court Indonesia,tutorial_website,layanan_digital_ux
7Jtk6FBlOpo,Panduan/Tutorial  Cara Berperkara E-Court Secara Mandiri ( Pengguna Insidentil) di PA Teluk Kuantan,Pengadilan Agama Teluk Kuantan,2021-06-22T07:50:15Z,2021,6,tutorial e-court Indonesia,tutorial_website,layanan_digital_ux
2oEqEGbhUtU,Tahapan Administrasi E-Court,Dedi Jaya,2021-04-13T11:55:52Z,2021,4,tutorial e-court Indonesia,tutorial_website,layanan_digital_ux
6HkTlT4B070,Tutorial Pendaftaran Perkara Secara Elektronik (e-Court),Pengadilan Agama Kuala Pembuang,2021-10-01T06:24:30Z,2021,10,cara daftar e-court,tutorial_website,layanan_digital_ux
AVCtdyIpwuw,Cara Daftar Akun e-Court bagi Pengguna Terdaftar (Advokat),rechter,2021-11-28T16:45:51Z,2021,11,cara daftar e-court,tutorial_website,layanan_digital_ux
5NUuWlmflO4,Cara Daftar Akun e-Court Bagi Pengguna Lain (Non Advokat),rechter,2021-11-28T16:38:46Z,2021,11,cara daftar e-court,tutorial_website,layanan_digital_ux
B4aP-Bm6tfk,Tutorial Pembuatan Akun e-Court bagi Non Advokat (Perorangan) melalui PTSP Online PA Tabanan,PA TABANAN,2021-10-03T12:22:30Z,2021,10,cara daftar e-court,tutorial_website,layanan_digital_ux
JaH9PUbF3Ck,Tata Cara Pendaftaran Perkara Melalui E-Court Pengadilan Negeri Kuala Simpang,PENGADILAN NEGERI KUALASIMPANG OFFICIAL,2021-07-01T09:01:57Z,2021,7,cara daftar e-court,tutorial_website,layanan_digital_ux
9ylsWXFn9fw,UPLOAD DAN PEMERIKSAAN PUTUSAN DI e COURT MAHKAMAH AGUNG RI,M.Y.R Channel,2021-11-05T01:03:42Z,2021,11,cara download putusan MA,tutorial_website,layanan_digital_ux
vF_53mBqUwE,TUTORIAL UPLOAD BERKAS ECOURT MAHKAMAH AGUNG,Techtive Nusantara,2021-12-18T11:19:39Z,2021,12,cara download putusan MA,tutorial_website,layanan_digital_ux
PKQdQM--fCc,Tutorial Penggunaan Aplikasi Sistem Informasi Pelayanan Publik (SIPP),Kementerian Perhubungan RI,2021-10-09T13:28:42Z,2021,10,tutorial SIPP pengadilan,tutorial_website,layanan_digital_ux
IQM-rnCe12o,CARA UPDATE DATA TENAGA KERJA MELALUI APLIKASI SIPP ONLINE BPJS KETENAGAKERJAAN,Bani Syadar,2021-08-09T08:32:55Z,2021,8,cara pakai aplikasi SIPP,tutorial_website,layanan_digital_ux
4dJPJe6OVUA,Panduan Lengkap SIPP Online : Cara Lapor BPJS Ketenagakerjaan,Mekari University,2021-02-18T05:27:24Z,2021,2,cara pakai aplikasi SIPP,tutorial_website,layanan_digital_ux
9Wz3tPXnljk,Aplikasi SIPP I Import anggota,Teman Taufiq,2021-11-14T23:58:42Z,2021,11,cara pakai aplikasi SIPP,tutorial_website,layanan_digital_ux
yHE12wv6DcI,MELAPORKAN ASET DAN OMSET PERUSAHAAN TANPA RIBET MELALUI SIPP HANYA BUTUH 1 MENIT,Muhamad Efendi,2021-02-18T23:51:33Z,2021,2,cara pakai aplikasi SIPP,tutorial_website,layanan_digital_ux
-GFGGlN1y5w,Cara Registrasi Akun SIPP,SIPP KAB MUNA,2021-10-14T15:29:24Z,2021,10,cara pakai aplikasi SIPP,tutorial_website,layanan_digital_ux
oDfUODLUMAk,SIPP (saluran informasi dan penangan pengaduan) dari BPJS,muhammad ridho,2021-10-12T02:51:48Z,2021,10,cara pakai aplikasi SIPP,tutorial_website,layanan_digital_ux
wwUcGjPPNfk,cara login sipp BPJS ketenagakerjaan,Spendasu FM 108 mhz,2021-08-04T12:32:49Z,2021,8,cara pakai aplikasi SIPP,tutorial_website,layanan_digital_ux
-o0hcC-MVGk,Cara Mudah Menambah Tenaga kerja Baru BPJS Ketenagakerjaan dengan SIPP_ONLINE,Nila Indahsari,2021-08-25T15:55:56Z,2021,8,cara pakai aplikasi SIPP,tutorial_website,layanan_digital_ux
qA7mUeQTqiw,Cara Login (Masuk) ke Web User SIPP,SIPP KAB MUNA,2021-10-17T06:59:50Z,2021,10,cara pakai aplikasi SIPP,tutorial_website,layanan_digital_ux
WErf1G6WeHQ,SIPP ONLINE-BAYAR IURAN BPJSTK,JOYO CHANNEL,2021-12-01T02:26:31Z,2021,12,cara pakai aplikasi SIPP,tutorial_website,layanan_digital_ux
V-j2rZ0xQCU,BREAKING NEWS - KPK Tahan Tersangka Dugaan Suap Penanganan Perkara di Mahkamah Agung,KOMPASTV,2023-06-06T14:30:18Z,2023,6,suap Mahkamah Agung,institusional,integritas_korupsi
5oB154zOrko,Kasus Dugaan Suap di Mahkamah Agung,METRO TV ,2023-07-12T12:34:59Z,2023,7,suap Mahkamah Agung,institusional,integritas_korupsi
gMDU4tzYsBs,BREAKING NEWS - KPK Tahan Tersangka Dugaan Suap Penanganan Perkara di Mahkamah Agung,KOMPASTV JEMBER,2023-06-06T14:45:43Z,2023,6,suap Mahkamah Agung,institusional,integritas_korupsi
cMt_3ZRc-yo,[PENINDAKAN] KONFERENSI PERS PENAHANAN TERSANGKA DUGAAN SUAP PENANGANAN PERKARA DI MAHKAMAH AGUNG,KPK RI,2023-06-07T02:33:21Z,2023,6,suap Mahkamah Agung,institusional,integritas_korupsi
evKhW_VOabk,Sekretaris MA Akan Kembali Diperiksa KPK Terkait Kasus Suap Mahkamah Agung,GARUDA TV,2023-05-24T10:18:55Z,2023,5,suap Mahkamah Agung,institusional,integritas_korupsi
qLLRfKJkp3U,LIVE DELAY - KPK Tahan Tersangka Dugaan Suap Penanganan Perkara di Mahkamah Agung,KOMPASTV JAWA BARAT,2023-06-07T15:36:17Z,2023,6,suap Mahkamah Agung,institusional,integritas_korupsi
HoM2u_l1jG8,"Diperiksa 7 Jam, 2 Tersangka Suap Hakim MA Belum Ditahan KPK",CNN Indonesia,2023-05-25T08:41:41Z,2023,5,suap Mahkamah Agung,institusional,integritas_korupsi
_zZPOjMwqJ8,"Diduga Terima Suap, KPK Tahan Mantan Sekretaris Mahkamah Agung  Hasbi Hasan | BREAKING NEWS",Liputan6,2023-07-13T01:49:19Z,2023,7,suap Mahkamah Agung,institusional,integritas_korupsi
TTlicvZRCak,Momen Sekretaris MA Diperiksa KPK sebagai Tersangka Suap Hakim Agung,Kompas.com,2023-05-24T05:57:51Z,2023,5,suap Mahkamah Agung,institusional,integritas_korupsi
CQOxA7OLAEM,Konpers KPK atas Penahanan Tersangka Suap Pengurusan Perkara di Mahkamah Agung,TribunbatamID,2023-07-12T22:35:01Z,2023,7,suap Mahkamah Agung,institusional,integritas_korupsi
OPgd1YnfsmE,KPK Berharap Kasus Suap di MA Tidak Bertambah Lagi,Kompas.com,2023-02-17T13:51:01Z,2023,2,suap Mahkamah Agung,institusional,integritas_korupsi
igMTZudgBcE,Hercules Datangi KPK untuk Diperiksa Sebagai Saksi Kasus Dugaan Suap di MA #iNewsPagi 20/01,Official iNews,2023-01-20T01:50:32Z,2023,1,suap Mahkamah Agung,institusional,integritas_korupsi
REvH_8VTTpw,KPK Benarkan Status Tersangka Sekretaris MA,METRO TV ,2023-05-09T02:49:02Z,2023,5,suap Mahkamah Agung,institusional,integritas_korupsi
NNfnrfHLNw4,Momen Sekretaris MA Hasbi Hasan Diperiksa KPK Sebagai Tersangka Kasus Suap Pengurusan Perkara di MA,Tribunnews,2023-05-24T07:04:18Z,2023,5,suap Mahkamah Agung,institusional,integritas_korupsi
cxQ-Fk7NU2U,KPK Tetapkan 17 Tersangka Kasus Dugaan Suap di MA,METRO TV ,2023-07-12T10:10:46Z,2023,7,suap Mahkamah Agung,institusional,integritas_korupsi
LgMZl-_l_P0,"Singgung Praktik Makelar Kasus, Jokowi Minta MA Sanksi Hakim yang Langgar Kode Etik",Kompas.com,2023-02-23T11:28:02Z,2023,2,kode etik hakim agung,institusional,integritas_korupsi
78hRsU7rHu8,Sekretaris MA Temui Jaksa KPK Usai OTT,METRO TV ,2023-06-09T06:51:04Z,2023,6,OTT hakim agung,institusional,integritas_korupsi
P4xdqlXMotY,Shout It Loud! | OTT KPK Perkara Di Mahkamah Agung | #shorts,The Urban Stream,2023-01-31T03:00:17Z,2023,1,OTT hakim agung,institusional,integritas_korupsi
fPxHxd6lVRA,🔴KPK Tahan Eks Hakim Agung Gazalba Saleh Atas Dugaan TPPU &amp; Gratifikasi di Mahkamah Agung,Tribun Jogja Official,2023-12-01T14:04:33Z,2023,12,OTT hakim agung,institusional,integritas_korupsi
lqAR0VpMim8,Cara Melihat Tayangkan Amar Putusan Mahkamah Agung Secara Live Streaming - MA NEWS,KOMPASTV JAWA BARAT,2023-10-23T04:31:09Z,2023,10,putusan Mahkamah Agung,institusional,putusan_kontroversial
Jm2rN6WTmqM,putusan cerai bisa diakses di website mahkamah agung 🤯,Rubian Ariviani,2023-03-24T14:49:44Z,2023,3,putusan Mahkamah Agung,institusional,putusan_kontroversial
WhM7BwKGMHg,Cara Melihat Tayangkan Amar Putusan Mahkamah Agung Secara Live Streaming,KOMPASTV RIAU,2023-10-23T08:13:57Z,2023,10,putusan Mahkamah Agung,institusional,putusan_kontroversial
VobyI1Cf35k,88 Persen Permohonan Kasasi Ditolak Sepanjang Tahun 2022 - MA NEWS,KOMPASTV,2023-04-12T06:49:22Z,2023,4,putusan Mahkamah Agung,institusional,putusan_kontroversial
5zjLhfYcnnE,"Jaksa Eksekusi Terpidana Andreas Atiupbesi, Pasca Putusan Mahkamah Agung RI",KL tvnews,2023-03-08T17:02:40Z,2023,3,putusan Mahkamah Agung,institusional,putusan_kontroversial
r1T_Af4Z-1o,Alasan Pengajuan Kasasi ke Mahkamah Agung | Pasal 30 (1) UU Mahkamah Agung #hukum #lawyer,Gerald.Advokat,2023-11-23T05:42:53Z,2023,11,putusan Mahkamah Agung,institusional,putusan_kontroversial
N_ogla7BaSc,Putusan Mahkamah Agung Meringankan Hukuman Ferdy Sambo dan Putri Candrawathi,KOMPASTV JEMBER,2023-08-09T03:36:55Z,2023,8,putusan Mahkamah Agung,institusional,putusan_kontroversial
vcueZvSJtNM,Direktori Putusan Mahkamah Agung,Recht Goes,2023-03-13T14:29:14Z,2023,3,putusan Mahkamah Agung,institusional,putusan_kontroversial
Y5_WiGHQHVE,"Peninjauan Kembali Perkara Perdata dan Pidana | Panitera Mahkamah Agung Dr Ridwan Mansyur, SH MH #11",Direktorat Jenderal Badan Peradilan Umum,2023-06-12T01:00:20Z,2023,6,putusan Mahkamah Agung,institusional,putusan_kontroversial
G6OLhvMN7IQ,"Masih Bingung Dengan Putusan Kasasi, Baca Ini",Bicara Hukum,2023-08-12T06:54:53Z,2023,8,putusan Mahkamah Agung,institusional,putusan_kontroversial
NZXYr_XofqQ,"Sidang Vonis Kuat Ma&#39;ruf, Hakim Bacakan Skenario Pembunuhan Yosua Part 02 #BreakingNews 14/02",Official iNews,2023-02-14T06:03:11Z,2023,2,vonis MA,institusional,putusan_kontroversial
u7u4xYxf0NA,"NGERI! MA Ringankan Vonis Mati Ferdy Sambo Cuma Jadi Penjara Seumur Hidup, Putri Dipotong 10 Tahun!",Tribun MedanTV,2023-08-08T13:00:11Z,2023,8,vonis MA,institusional,putusan_kontroversial
jG9MfxvYkCI,Sikap Tak Sopan Kuat Ma&#39;ruf yang Beratkan Vonis 15 Tahun Penjara,Kompas.com,2023-02-14T08:49:22Z,2023,2,vonis MA,institusional,putusan_kontroversial
Lsx0HVTvtr4,Ayah Brigadir Yosua Ungkap Reaksi Istrinya Dengar Putusan MA Batalkan Vonis Mati Ferdy Sambo,KOMPASTV,2023-08-09T15:27:10Z,2023,8,vonis MA,institusional,putusan_kontroversial
tmbnVScxx00,BREAKING NEWS - Putusan MA Kurangi Hukuman Kuat Maruf jadi 10 Tahun Penjara,METRO TV ,2023-08-08T13:12:33Z,2023,8,vonis MA,institusional,putusan_kontroversial
fCaOZCJtsao,[FULL] BREAKING NEWS - Sidang Vonis Kuat Ma&#39;ruf,METRO TV ,2023-02-14T07:54:20Z,2023,2,vonis MA,institusional,putusan_kontroversial
bSewb2T-NQg,Presiden Minta Hormati Keputusan MA &#39;Diskon&#39; Vonis Sambo CS,CNN Indonesia,2023-08-10T14:15:04Z,2023,8,vonis MA,institusional,putusan_kontroversial
lKASCM3gxgo,Pengabdian Sambo Jadi Pertimbangan MA Batalkan Vonis Mati,Kompas.com,2023-08-28T08:22:50Z,2023,8,vonis MA,institusional,putusan_kontroversial
oISpBinMxBk,Mahkamah Agung (MA) Perberat Vonis Dea OnlyFans Jadi 1 Tahun Penjara,Stylo Indonesia,2023-05-17T13:00:41Z,2023,5,vonis MA,institusional,putusan_kontroversial
juCD3H5FZ2Q,BREAKING NEWS - Putusan MA Anulir Hukuman Ricky Rizal Jadi 10 Tahun Penjara,METRO TV ,2023-08-08T13:06:28Z,2023,8,vonis MA,institusional,putusan_kontroversial
hXA21PUOITc,Ayah Brigadir J Kecewa MA Diskon Vonis Mati Ferdy Sambo,Tribun Jateng,2023-08-09T11:35:09Z,2023,8,vonis MA,institusional,putusan_kontroversial
DaBrPdsvPnc,Kejagung Respons soal MA Batalkan Vonis Mati Sambo: Tak Lagi Punya Wewenang!,Kompas Tv Bangka,2023-08-12T08:13:16Z,2023,8,vonis MA,institusional,putusan_kontroversial
Z-XjdKyXPQY,Alasan Hukum Mahkamah Agung dalam memutus Perkara Kasasi,ESB LAW CENTRE,2023-08-16T05:54:35Z,2023,8,kasasi MA,institusional,putusan_kontroversial
qbgi609s2U4,Ferdy Sambo Cs Ajukan Kasasi ke MA,KOMPASTV,2023-06-24T07:20:46Z,2023,6,kasasi MA,institusional,putusan_kontroversial
-s32gLCbhLs,MA Ungkap Tak Ada Intervensi Dalam Putusan Kasasi yang Diskon Hukuman Ferdy Sambo Cs,Kompas Tv Bangka,2023-08-12T07:38:37Z,2023,8,kasasi MA,institusional,putusan_kontroversial
oKfncYjq9LE,"MA Kabulkan Permohonan Kasasi Jaksa Penuntut Umum, Dua Terdakwa Polisi Batal Bebas | Liputan 6",Liputan6,2023-08-25T01:55:48Z,2023,8,kasasi MA,institusional,putusan_kontroversial
h-tlKTTh8Vc,Jaksa Penuntut Umum Dominasi Pengajuan Kasasi ke Mahkamah Agung - MA NEWS,KOMPASTV,2023-04-24T16:16:02Z,2023,4,kasasi MA,institusional,putusan_kontroversial
rCwUNIeQkIo,"Kasasi Ditolak Mahkamah Agung, Pemilik Tanah Minta BPN Batalkan Sertipikat",TOPIK ANTV,2023-06-21T03:21:48Z,2023,6,kasasi MA,institusional,putusan_kontroversial
3rwmjX0S25g,Putusan Kasasi MA Terkait Pidana Ferdy Sambo dkk Telah Sesuai dengan Keinginan Jaksa Penuntut Umum,Tribun Pekanbaru Official,2023-08-09T12:20:07Z,2023,8,kasasi MA,institusional,putusan_kontroversial
zWBTeXVfxd4,"MA Kabulkan Kasasi, Sambo Lolos Hukuman Mati",Official iNews,2023-08-09T06:20:23Z,2023,8,kasasi MA,institusional,putusan_kontroversial
T8f_pDdIHCU,"Kasasi Ditolak MA, Rezky Aditya Tetap Ayah Sah Wenny Ariani (Berita Update #34)",Negara Digital,2023-06-18T15:36:38Z,2023,6,kasasi MA,institusional,putusan_kontroversial
KI9wOqoXigU,MA Ungkap Tak Ada Intervensi Dalam Putusan Kasasi yang Diskon Hukuman Ferdy Sambo Cs #shorts,INDONESIAKU BERITA,2023-08-09T09:36:42Z,2023,8,kasasi MA,institusional,putusan_kontroversial
wiwOa8ywrhU,Hakim Agung Tidak Berhak Tolak Kasasi dengan Perbaikan? #shorts,METRO TV ,2023-08-11T14:27:54Z,2023,8,kasasi MA,institusional,putusan_kontroversial
7T4eEr4sVAY,bisa gak sih mengajukan peninjauan kembali terhadap putusan pengadilan negeri?,Rubian Ariviani,2023-05-07T13:42:34Z,2023,5,peninjauan kembali MA,institusional,putusan_kontroversial
ejv7gVQMyh0,Bolehkan Upaya Hukum Peninjauan Kembali Perdata Diajukan Lebih Dari 1 Kali? #shotrs #youtubeshorts, Nurfi Lawyer ,2023-11-27T10:00:42Z,2023,11,peninjauan kembali MA,institusional,putusan_kontroversial
xZs9e81ZELI,Siapa Yang Berhak Mengajukan Permohonan Peninjauan Kembali Perkara Perdata? #perkaraperdata #shotrs, Nurfi Lawyer ,2023-11-27T07:52:20Z,2023,11,peninjauan kembali MA,institusional,putusan_kontroversial
wuyO_A7hDJo,Ini Alasan Untuk Ajukan Peninjauan Kembali,Bicara Hukum,2023-08-12T12:33:16Z,2023,8,peninjauan kembali MA,institusional,putusan_kontroversial
gVdADl_W5y0,"Hukuman Seumur Hidup Sambo Inkrah, Kejaksaan Tidak Berwenang Ajukan Peninjauan Kembali",Official iNews,2023-08-09T11:10:54Z,2023,8,peninjauan kembali MA,institusional,putusan_kontroversial
H0Yh6shezuU,TOP NEWS OF THE DAY - JAKSA TIDAK BISA AJUKAN PENINJAUAN KEMBALI PUTUSAN MA TERKAIT SAMBO CS,IDN Times,2023-08-09T08:46:47Z,2023,8,peninjauan kembali MA,institusional,putusan_kontroversial
zpnr_2vkKVc,Mahkamah Agung Tolak Peninjauan Kembali Demokrat Kubu Moeldoko,kumparan,2023-08-10T13:00:47Z,2023,8,peninjauan kembali MA,institusional,putusan_kontroversial
wqnOV9FVxzY,BOLEHKAH! PENINJAUAN KEMBALI TIDAK DIHADIRI OLEH TERPIDANA,Kantor Hukum Noble Advocates,2023-07-11T09:45:10Z,2023,7,peninjauan kembali MA,institusional,putusan_kontroversial
8RftN933Wsg,Peninjauan Kembali Di MA Diproses Maksimal 3 Bulan,METRO TV ,2023-05-29T23:44:09Z,2023,5,peninjauan kembali MA,institusional,putusan_kontroversial
SflL0eNn2OA,Sebastiaan Pompe: MA emphasizes on using Peninjauan Kembali to correct errors #hakim #putusan #MA,Binziad Kadafi,2023-11-17T13:56:31Z,2023,11,peninjauan kembali MA,institusional,putusan_kontroversial
Z0nDQdheGaY,Saat sidang novum (alat bukti baru) perkara peninjauan kembali/PK 🙂⚖️#pengadilanagamasidoarjo,Hendro Kusumo Advokat / pengacara,2023-10-05T15:02:34Z,2023,10,peninjauan kembali MA,institusional,putusan_kontroversial
sQ5LqHQmFEc,Kecewanya Ayah Mendiang Brigadir Yosua Hutabarat Usai MA Batalkan Vonis Mati Ferdy Sambo!,KOMPASTV JAWA TIMUR,2023-08-09T13:40:00Z,2023,8,peninjauan kembali MA,institusional,putusan_kontroversial
UjIJd_yEtp0,"Analisis direktori putusan MA, HKI",Evi Nolawati,2023-12-01T14:06:19Z,2023,12,direktori putusan MA,institusional,layanan_digital_ux
EBPHeDrfKps,"Kasasi Ditolak MA, Pelaku Pemerkosa 13 Santriwati Herry Wirawan Tetap Divonis Mati",KOMPASTV JAWA TIMUR,2023-01-05T04:07:00Z,2023,1,direktori putusan MA,institusional,layanan_digital_ux
KGeuowubMf8,"Analisis direktori putusan MA ,hak kekayaan intelektual ( merek) pada tingkat kasasi",Regita A,2023-11-30T14:35:00Z,2023,11,direktori putusan MA,institusional,layanan_digital_ux
DhxGJVoAcFk,"Analisis Direktori Putusan MA, Hak Kekayaan Intelektual ( Hak Cipta) pada tingkat kasasi",Rossy Tina Kurniawati,2023-12-01T11:13:28Z,2023,12,direktori putusan MA,institusional,layanan_digital_ux
zKETvhECm7I,Kejagung Hormati Putusan MA Soal Pengurangan Hukuman Ferdy Sambo,Harian Kompas,2023-08-09T12:55:20Z,2023,8,direktori putusan MA,institusional,layanan_digital_ux
d6P9InW0Y9k,DAFTAR GUGATAN PERDATA WAJIB MELALUI E COURT MA. #ham#polri#hukum#pengacara #viral#lbh#jaksakita,LITERATUR HUKUM,2023-10-10T17:26:40Z,2023,10,e-court Mahkamah Agung,institusional,layanan_digital_ux
DHkyIzUQOrY,Panduan E-Court Mahkamah Agung RI,Pengadilan Agama Dabo Singkep,2023-06-15T08:39:10Z,2023,6,e-court Mahkamah Agung,institusional,layanan_digital_ux
zxZZYrP0npY,Aplikasi E-Court Mahkamah Agung RI,Fita Yuliasih,2023-06-14T03:50:27Z,2023,6,e-court Mahkamah Agung,institusional,layanan_digital_ux
nROMgBILhFY,Praktek daftarin gugatan online di ecourt mahkamah agung,Pengacara Santuy Official,2023-07-26T08:18:54Z,2023,7,e-court Mahkamah Agung,institusional,layanan_digital_ux
XNxtK7DjKI0,Mahkamah Agung Gelar Bimbingan Teknis Pendaftaran Perkara Online atau E-Court,KOMPASTV PEKALONGAN,2023-05-23T03:33:38Z,2023,5,e-court Mahkamah Agung,institusional,layanan_digital_ux
IJ2gmdZItZM,putusan mahkamah agung #tentanghukum #fakta#hukum,Pengacara ahmad fauzan ,2023-05-11T08:06:08Z,2023,5,cara cari putusan online Mahkamah Agung,tutorial_website,layanan_digital_ux
tk4XytnmZzA,(Aplikasi E-Court &amp; Tutorial Registrasi Kurator),EvandaVika Fitria,2023-06-24T04:52:32Z,2023,6,tutorial e-court Indonesia,tutorial_website,layanan_digital_ux
gFBYYKFtNVA,Aplikasi E-Court Mahkamah Agung,Pengadilan Negeri Subang,2023-07-25T04:26:27Z,2023,7,tutorial e-court Indonesia,tutorial_website,layanan_digital_ux
qVSOOisCt8U,Cara Daftar Ecourt Untuk Tergugat Di Pengadilan,Pengacara Santuy Official,2023-05-27T09:00:28Z,2023,5,tutorial e-court Indonesia,tutorial_website,layanan_digital_ux
xA4BIv-NRHE,Alur Pendaftaran dan Tata Cara E-Court,pa palembang,2023-10-23T11:27:16Z,2023,10,tutorial e-court Indonesia,tutorial_website,layanan_digital_ux
_Bey9tTf2DA,Persyaratan bagi Kurator/Pengurus untuk menjadi pengguna terdaftar pada layanan E-Court,AffiqahFatih TV,2023-03-27T01:41:19Z,2023,3,tutorial e-court Indonesia,tutorial_website,layanan_digital_ux
xcCsRiwXe6s,Ecourt||Cara Daftar Perkara Permohonan e-Court lewat Android,Nhyli Channel,2023-10-12T07:10:37Z,2023,10,cara daftar e-court,tutorial_website,layanan_digital_ux
LIfZV96Dtx4,Cara Membuat Akun ECOURT Untuk Sidang Online Di Pengadilan,Pengacara Santuy Official,2023-11-22T10:00:14Z,2023,11,cara daftar e-court,tutorial_website,layanan_digital_ux
tVc_uZojIec,Video Layanan e-Court,Pengadilan Agama Kota Malang,2023-08-22T02:59:28Z,2023,8,cara daftar e-court,tutorial_website,layanan_digital_ux
WsIAmAXvwXQ,Pendaftaran E-Court di Pengadilan Agama Tenggarong,Pengadilan Agama Tenggarong,2023-09-26T02:41:02Z,2023,9,cara daftar e-court,tutorial_website,layanan_digital_ux
O9lnNNvcprY,Panduan Pendaftaran Perkara Online (E-Court) di Pengadilan Agama Simalungun Kelas IB,Pengadilan Agama Simalungun,2023-01-12T02:41:57Z,2023,1,cara daftar e-court,tutorial_website,layanan_digital_ux
ameLgEjTfAQ,Cara daftar perkara permohonan ecourt||Terbaru,Nhyli Channel,2023-09-19T04:10:12Z,2023,9,cara daftar e-court,tutorial_website,layanan_digital_ux
xsfoQ03LIGk,Layanan E-Court Pengadilan Agama Jakarta Barat,Pengadilan Agama Jakarta Barat,2023-02-28T07:09:48Z,2023,2,cara daftar e-court,tutorial_website,layanan_digital_ux
CTFbwqWsLwM,"Apakah Kalian sudah mengetahui apa itu SIPP, Yuk simak penjelasan berikut !",Ihda Alfina,2023-06-14T12:29:54Z,2023,6,tutorial SIPP pengadilan,tutorial_website,layanan_digital_ux
UWrQE_LJA0Y,Sosialisasi e-Court Versi 5 0 0 dan SIPP Versi 5 2 0,M.Y.R Channel,2023-08-23T01:40:44Z,2023,8,tutorial SIPP pengadilan,tutorial_website,layanan_digital_ux
_nn4-R50Tkk,Laporan Evaluasi SIPP Bulan Agustus 2023,PENGADILAN NEGERI SIMALUNGUN,2023-09-08T02:28:52Z,2023,9,tutorial SIPP pengadilan,tutorial_website,layanan_digital_ux
gV7itcAVBkM,PELAKSANAAN TATA KELOLA PENGGUNAAN SIPP DALAM KEARSIPAN PERKARA,HES 6A,2023-06-08T18:18:25Z,2023,6,tutorial SIPP pengadilan,tutorial_website,layanan_digital_ux
np5WDczYpR8,Kelompok 8 - Penerapan (SIPP) Pada Pengelolaan Register Perkara Di Pengadilan Agama Pasuruan,HES 6E,2023-06-08T12:40:22Z,2023,6,tutorial SIPP pengadilan,tutorial_website,layanan_digital_ux
Ku1qNKJXdCs,Tutorial : Pencarian Perkara Melalui SIPP,PTA Yogyakarta,2021-06-09T09:26:59Z,2021,6,cara cek jadwal sidang online,tutorial_website,layanan_digital_ux
heq7_nPuJtU,SIPP ONLINE BPJS KETENAGAKERJAAN - TUTORIAL LENGKAP DAN PANDUAN CARA MENGGUNAKAN,RICKSET,2023-03-26T23:22:19Z,2023,3,cara pakai aplikasi SIPP,tutorial_website,layanan_digital_ux
